Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
16.48	3.7813057383869e-14	2.4469707664067e-13	4.0247197877832e-09	6.4844847412677e-15	1.3540704597638e-08	-0.00012538555418139	8.6617253592745e-14	0.11545046652429
16.872	6.5315776314038e-15	6.9369770104055e-14	4.0310639561942e-09	1.0450772897668e-15	1.357555110354e-08	-0.00012489952607913	8.6616888751506e-14	0.11545095259337
17	3.5219705312268e-15	4.4669879969972e-14	4.0358070158572e-09	5.4962260322676e-16	1.3585290586487e-08	-0.00012476384751172	8.661678690165e-14	0.11545108828639
17.2	1.2296491369086e-13	5.4600378671763e-13	4.0410864501353e-09	2.1442173640582e-14	1.359659610133e-08	-0.00012457185534925	8.661664278154e-14	0.11545128029578
17.48	3.4047144141679e-14	2.1999552392591e-13	4.0205587403923e-09	5.6470317965711e-15	1.3613346173699e-08	-0.00012433944477643	8.6616468341013e-14	0.11545151270214
17.872	5.9190963154099e-15	6.2590948642118e-14	4.0272252622757e-09	9.1629112264993e-16	1.3632500068045e-08	-0.00012407331764302	8.6616268572439e-14	0.11545177885491
18	3.1978277524765e-15	4.0352993719138e-14	4.0320464849777e-09	4.8285171463322e-16	1.3637839091443e-08	-0.00012399816216707	8.6616212154974e-14	0.11545185402052
18.2	1.0941259446102e-13	4.8594482030212e-13	4.0374597471998e-09	1.8591793657576e-14	1.3642370765439e-08	-0.00012389077346723	8.6616131543697e-14	0.11545196141973
18.48	3.0395838779024e-14	1.9610402275943e-13	4.017106370254e-09	4.9133658531597e-15	1.3651950169909e-08	-0.00012375893341322	8.6616032596622e-14	0.11545209324863
18.872	5.3064641083171e-15	5.5920802376306e-14	4.0238994091326e-09	8.0075203142943e-16	1.3662811565815e-08	-0.0001236047343619	8.6615916846726e-14	0.11545224746516
19	2.8705802252525e-15	3.6081530017987e-14	4.028748247635e-09	4.2253712729486e-16	1.3665826740828e-08	-0.00012356038134644	8.6615883551013e-14	0.11545229182602
19.2	9.7137178881388e-14	4.3064868823037e-13	4.0342020698167e-09	1.6198071455425e-14	1.3666566783761e-08	-0.00012349607788796	8.661583528191e-14	0.11545235613618
19.48	2.7048975941623e-14	1.7399148891785e-13	4.0139307105159e-09	4.2912186238292e-15	1.3672522564899e-08	-0.00012341545903736	8.6615774783381e-14	0.11545243674037
19.872	4.7364444271461e-15	4.9700431392884e-14	4.0207649641522e-09	7.0157228487976e-16	1.3679116890519e-08	-0.00012331823186377	8.6615701798744e-14	0.11545253398083
20	2.5647454005063e-15	3.2087967205229e-14	4.0256197440272e-09	3.7058088673074e-16	1.3680929598713e-08	-0.00012328955356591	8.6615680269067e-14	0.11545256266577
20.2	9.5008630018502e-14	4.1886086777444e-13	4.0310777328382e-09	1.5643055769959e-14	1.3679725556342e-08	-0.00012324715545706	8.6615648443144e-14	0.11545260506863
20.48	2.650503577189e-14	1.6941723983993e-13	4.0108544663555e-09	4.1521251607031e-15	1.3683759580789e-08	-0.0001231925732026	8.6615607488525e-14	0.11545265963436
20.872	4.6524734297772e-15	4.8469195339284e-14	4.0176977856813e-09	6.8055727907896e-16	1.3688140782485e-08	-0.00012312432828486	8.6615556258955e-14	0.11545272789036
21	2.5213523562838e-15	3.1310692857603e-14	4.0225500918398e-09	3.597881401992e-16	1.3689335327898e-08	-0.00012310362714263	8.6615540717205e-14	0.11545274859753
21.2	7.5756960763187e-14	3.3509129116575e-13	4.0279890182319e-09	1.235557632917e-14	1.3686637089898e-08	-0.0001230724699172	8.6615517329674e-14	0.11545277975788
21.48	2.1167647185746e-14	1.3563744182451e-13	4.0077904946135e-09	3.2849116752736e-15	1.3690071039726e-08	-0.00012303126864621	8.6615486418883e-14	0.11545282094213
21.872	3.7234408902475e-15	3.8851851178253e-14	4.0146250513431e-09	5.3960455564197e-16	1.3693478555013e-08	-0.0001229778102977	8.6615446288425e-14	0.1154528744106
