Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
29	7.1233764262971e-10	3.3927648976449e-09	7.8671731376191e-09	1.168383395054e-10	2.851496826646e-08	-0.00021356507276245	8.6683482143465e-14	0.11536231004251
29.2	7.1565532373841e-10	3.4147811480303e-09	8.0016673164312e-09	1.1739597773516e-10	2.8484860604525e-08	-0.00021392977239185	8.6683756312037e-14	0.11536194547316
29.48	7.1906068616583e-10	3.4388239968637e-09	7.8857044399084e-09	1.1797149782646e-10	2.8441977936959e-08	-0.00021440514859562	8.6684113915394e-14	0.11536146996612
29.872	7.2168813579507e-10	3.4606986780778e-09	7.8758210348118e-09	1.1842313656034e-10	2.8377092933264e-08	-0.00021499580679428	8.6684558151762e-14	0.1153608792581
30	7.2208705418944e-10	3.4652985737868e-09	7.8906404834496e-09	1.1849466433553e-10	2.8354467015617e-08	-0.00021517213418593	8.668469075846e-14	0.11536070292798
30.2	7.2228826349944e-10	3.4701674198694e-09	8.0233287574025e-09	1.1853664388645e-10	2.8310448201597e-08	-0.00021543350825844	8.6684887251086e-14	0.11536044164769
30.48	7.2177668167088e-10	3.4725586770214e-09	7.9040769220182e-09	1.1846417351339e-10	2.8247560026924e-08	-0.00021578419961338	8.6685151123634e-14	0.11536009077599
30.872	7.1969531662046e-10	3.4682835583181e-09	7.8908829037216e-09	1.1813687012521e-10	2.8155334797476e-08	-0.00021623689837295	8.6685491655214e-14	0.11535963796513
31	7.1872444516155e-10	3.4652568974345e-09	7.9047783213329e-09	1.1798180411404e-10	2.8124107015496e-08	-0.00021637632978419	8.6685596528624e-14	0.11535949851224
31.2	7.1694007442727e-10	3.459044048836e-09	8.0352525109558e-09	1.1769526510267e-10	2.8069792981796e-08	-0.00021658643948949	8.6685754487042e-14	0.11535928847041
31.48	7.1394232065655e-10	3.4475359496673e-09	7.9131793733485e-09	1.1721143789823e-10	2.7992655889584e-08	-0.00021687599053516	8.668597240352e-14	0.11535899870516
31.872	7.08890460964e-10	3.4266154501265e-09	7.8972918149591e-09	1.1639256374611e-10	2.7881551688737e-08	-0.00021726273396527	8.6686263364144e-14	0.11535861180795
32	7.0706017564544e-10	3.4187645436917e-09	7.9104572173421e-09	1.1609525722283e-10	2.784449348465e-08	-0.00021738498443798	8.6686355325983e-14	0.11535848952361
32.2	7.0403489508527e-10	3.4055678255915e-09	8.0387866591364e-09	1.1560328219503e-10	2.7782910277137e-08	-0.00021757165019866	8.6686495666662e-14	0.11535830290788
