# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
56.48	22.36094956477	77.631335936562	0.0077144986679605
56.872	22.370756689995	77.621526564502	0.0077167455027732
57	22.372118796129	77.620164260328	0.0077169435423169
57.2	22.237080215691	77.755258283752	0.0076615005569748
57.48	22.273753837603	77.718571181916	0.0076749804804948
57.872	22.283550937101	77.708771815471	0.0076772474277848
58	22.284929513079	77.707393025088	0.0076774618322806
58.2	22.151484046246	77.840893506089	0.0076224476652218
58.48	22.187854631353	77.804509614945	0.0076357537021375
58.872	22.197685317276	77.794676623388	0.0076380593357068
59	22.199094579494	77.793267125299	0.0076382952068888
59.2	22.067262693647	77.925153523586	0.007583782766473
59.48	22.103351907683	77.889051155507	0.0075969368103176
59.872	22.113244700687	77.879156006742	0.0075992925713337
60	22.114693750289	77.877706696809	0.0075995529021163
