# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_Acetic [g]	MO_hydroM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_acetoM [g]	MO_ButyricValeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	Valeric [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
42.2	0.0013043807549782	0.00061442807195227	0.0016456301119929	46.782811802132	32.780900901183	106.23944283456	0.0088351645068144	1.6312256733141	0.40941644345002	2.0406421167641	35.483199884443	61.261328968757	60.942518077046	0.032939167790143	217.58201637592	0.29615380498789	1.8501425361522	2.1462963411401	31.735335135978	0.00031183924452568	1.2947726599693e-07	2.0085275559914e-06	2.1380048219884e-06	0.20648591746941
42.48	0.0012992938366802	0.00060798298166128	0.0016248029515196	46.772723327535	32.774679880901	106.22140959299	0.0087161551178306	1.6213592746357	0.40229519189188	2.0236544665275	35.475500848423	61.253637793318	60.928653351991	0.032497642398713	217.5318678022	0.29322741632605	1.7500377976445	2.0432652139705	31.728043673773	0.00030776375170266	1.2868166431478e-07	1.9965620720742e-06	2.125243736389e-06	0.20598197218208
42.872	0.0012991004492437	0.00060630060987028	0.0016170636795197	46.75858745441	32.7659685154	106.19612172823	0.0086544502100037	1.6228812112953	0.40595516913681	2.0288363804321	35.464718033635	61.242853498656	60.909244969291	0.031994375345498	217.46167877831	0.29011047919966	1.7362389000678	2.0263493792674	31.717837864795	0.00030605924331649	1.2811239115106e-07	1.9947029744316e-06	2.1228153655827e-06	0.20557644550071
43	0.0012991203995207	0.00060616866591331	0.0016162082458715	46.75396954275	32.763123950166	106.1878595695	0.0086450809039494	1.6245817253946	0.40690591706425	2.0314876424589	35.461197158257	61.239330017014	60.902908662295	0.031855146176124	217.43876485063	0.28951335350275	1.7353205374389	2.0248338909416	31.714506040222	0.00030585653175912	1.2798813550178e-07	1.9944898470918e-06	2.1224779825936e-06	0.20548617786098
43.2	0.0012530928462516	0.00059033440254101	0.0015811278421308	46.746750791648	32.758678333639	106.17492450554	0.0084819232798703	1.6282460693104	0.40861085595155	2.036856925262	35.455692036872	61.233818042813	60.893006696645	0.03150897770779	217.40295913118	0.29583371821759	1.8500861136364	2.145919831854	31.709299758203	0.0002996534025596	1.2696267764096e-07	1.9477483520234e-06	2.0747110296643e-06	0.20499511110049
43.48	0.0012482228262208	0.00058414757520394	0.0015611238676833	46.736637123561	32.752452147246	106.15676952369	0.0083677330583672	1.6184312440924	0.40153736116671	2.0199686052591	35.447977883524	61.226086459119	60.879141871907	0.031087156103957	217.3528359964	0.29291613461636	1.7501627499029	2.0430788845192	31.702011092593	0.00029573778652681	1.2620020548464e-07	1.9362716626868e-06	2.0624718681715e-06	0.20451246668927
43.872	0.0012480589327877	0.00058254094617522	0.0015537119823484	46.722466672506	32.743733708157	106.13131317489	0.0083086668901135	1.6199870692593	0.40519896764224	2.0251860369016	35.437174190886	61.215246326253	60.859733472216	0.030606469255822	217.28268260084	0.28980955470721	1.7363891221737	2.0261986768809	31.691809221456	0.00029410409934297	1.2565592046214e-07	1.9345104045793e-06	2.0601663250414e-06	0.20412474999659
44	0.0012480845375109	0.00058241724020288	0.0015528982688582	46.717837606418	32.740886855576	106.12299627615	0.0082997273543664	1.6216942205776	0.40615016845774	2.0278443890353	35.433646528362	61.211704714043	60.853397169158	0.030473511960994	217.25978030477	0.28921478327247	1.7354721012858	2.0246868845582	31.688478683798	0.0002939108232265	1.2553731856926e-07	1.9343121883014e-06	2.0598495068707e-06	0.20403856468826
44.2	0.0012039064819884	0.00056721642009624	0.0015192089310414	46.710601612289	32.736437723949	106.10997675573	0.0081431488222732	1.6253207326762	0.40782094585625	2.0331416785324	35.428130975596	61.206164684199	60.843495320224	0.030143001447286	217.22399305973	0.29552592863248	1.8500329987994	2.1455589274318	31.683274452558	0.00028795236152934	1.2455416146486e-07	1.88946413016e-06	2.0140182916248e-06	0.20356829823687
44.48	0.0011992474918171	0.00056128249100602	0.0015000141030241	46.700464218515	32.730206751219	106.09170551316	0.0080337060340803	1.6155586402447	0.40079433167999	2.0163529719247	35.420402554642	61.198394448735	60.829630848448	0.029740334305375	217.17389598815	0.29261698505906	1.7502875271495	2.0429045122086	31.675988709941	0.00028419402575018	1.238241948473e-07	1.8784662908422e-06	2.0022904856895e-06	0.20310658633996
